respondent_id,year,bill_gas,bill_other fuel,bill_adjustment,bill_distribution,bill_hydro,bill_nuclear,bill_other,bill_other_fossil,bill_purchased_power,bill_renewables,bill_steam,bill_transmission,expenditure_gas,expenditure_other fuel,expenditure_adjustment,expenditure_distribution,expenditure_hydro,expenditure_nuclear,expenditure_other,expenditure_other_fossil,expenditure_purchased_power,expenditure_renewables,expenditure_steam,expenditure_transmission,housing_units,income,asset_value_distribution,asset_value_hydro,asset_value_nuclear,asset_value_other,asset_value_other_fossil,asset_value_renewables,asset_value_steam,asset_value_transmission,earnings_value_distribution,earnings_value_hydro,earnings_value_nuclear,earnings_value_other,earnings_value_other_fossil,earnings_value_renewables,earnings_value_steam,earnings_value_transmission,investment_value_distribution,investment_value_hydro,investment_value_nuclear,investment_value_other,investment_value_other_fossil,investment_value_renewables,investment_value_steam,investment_value_transmission,customers,revenues,sales,rps_score,utype,generation_ee_dr,generation_hydro,generation_nuclear,generation_other_fossil,generation_purchased_power,generation_renewables_and_storage,generation_steam,ror,roe,pp_mwh_fossil_fuel,pp_mwh_hydro,pp_mwh_nuclear,pp_mwh_other,pp_mwh_renewable,energy_burden,normalized_expenditure
2.0,2005,375.0314644330923,7.084629421069668,9.540318805256792,140.59836255101393,24.935922962369688,79.8323942535522,93.02003725275038,115.70589209320187,125.1925020726073,0.0,332.9831853359085,66.43360894015763,580113241.5454497,10022751.017859254,14251084.620752335,210022243.82162914,37248644.98631673,119251592.02832446,138950956.3961368,172838507.07706773,187009362.8252097,0.0,497401779.5815117,99236828.66305137,1177706.9999999998,60027051633.72349,2662308474.0,630636638.0,883597573.7504232,-25471912.919363745,636298033.0,0.0,2385078071.5527887,1489972023.0,135398098.84458372,32072542.56252649,44937479.18314824,-1295435.3775672375,32360466.417817596,0.0,121298880.14027092,75776109.79944557,256240572.0,6223361.0,46613178.0,53947740.0,0.0,0.0,323629554.0,116211224.0,1177707.0,1476210660.0,18073783.0,0.0,vert_int,0.0011639999999999999,4.4367969999999985,13.738337,5.483874499999999,8.473223,0.0,49.98703171730667,0.0876,0.1082072435199914,0.0,0.0,0.0,0.0,0.0,0.02459242324623283,81.67690516147063
2.0,2006,403.9674339878289,8.17574355110547,20.977632779970524,150.312633461613,25.84516505235215,83.78671987116577,112.21806104065854,136.30280355923637,121.26410922579451,0.0,380.9174919743054,71.39953477428895,631181167.689629,11683142.340023933,31652215.494266987,226800035.8162636,38996618.07899651,126422048.69998908,169320832.70134932,205661227.65048003,182970011.7832156,0.0,574749432.7872093,107731576.98822957,1189597.0,62879437271.49176,2824260230.022729,624450202.6275084,866547604.2770865,350387692.87338233,634189717.0,0.0,2579859565.0370607,1543510180.7729752,142696877.82599038,31550596.267835915,43782664.325141504,17703478.337504778,32042689.1273118,0.0,130348436.46732353,77986469.28762688,300956130.0,9929295.0,16458291.0,45795288.0,0.0,0.0,313129533.0,110999847.0,1189597.0,1664303670.0,18632935.0,0.0,vert_int,0.002765,2.812856999999999,14.039622,6.1536805,8.771999000000001,0.0,50.243435587683024,0.0855096820966502,0.107,0.0,0.0,0.0,0.0,0.0,0.02646817055334178,89.32053216522249
2.0,2007,362.67474140007175,9.373431619423839,25.958162766988814,162.86028132159834,26.922499834631953,86.94246777343332,136.81631482867883,146.32209895555565,135.36033668599586,0.0,404.8567981100782,76.13198409192987,572805212.269127,13539823.317330314,39591646.279984705,248396109.88738284,41062462.701760076,132605510.70941766,208673594.9169963,223171910.77022022,206452922.6708927,0.0,617491587.8563459,116117254.20699954,1202491.0,66521267274.95878,2965283507.374346,611970436.2550168,867261708.5054064,1005133148.4051163,617354417.0,0.0,2687856843.141223,1624490984.5459504,150776164.46960497,31116942.07918239,44097771.317518055,51108138.73981781,31390702.063442905,0.0,136669814.01419586,82600708.92249073,290603072.0,3998749.0,33368124.0,84124085.0,0.0,0.0,221428399.0,141334126.0,1202491.0,1833562628.0,18874039.0,0.0,vert_int,1.237031,1.403519999999999,13.097867,6.950935000000001,9.521604,0.0,51.08157313437838,0.0852366152774314,0.107,0.0,0.0,0.0,0.0,0.0,0.027563555282570887,97.14733703792812
2.0,2008,389.7225538805239,12.139279065328543,17.18409321102783,161.25924811285284,25.216835122350698,87.9578928677925,136.35409026841936,157.86254456195718,152.01499226353758,0.0,483.7408171891868,77.59558057732914,620516593.514445,17677281.821877055,26421923.929567095,247949049.98784834,38772909.990944706,135242327.06479946,209655368.85271654,242726345.37778136,233735263.91042432,0.0,743790371.5045568,119309439.38136117,1212244.0,69732367910.7086,3118674994.9211,603501439.8825252,853755878.3629713,1260473801.1245375,608251622.0,0.0,3191135203.6406016,1701263734.318926,156068448.3626526,30201137.810281917,42724668.46772967,63078131.14981486,30438852.08115709,0.0,159694588.4257574,85136665.9569232,313713245.0,7887843.0,25021763.0,-17035082.0,0.0,0.0,661587762.0,134557031.0,1212244.0,1997603155.0,18379801.0,0.0,vert_int,1.300172,2.4770329999999987,14.073225,7.199782,9.015558,0.0,49.206598586400006,0.0840098783775572,0.1050004007048189,0.0,0.0,0.0,0.0,0.0,0.02864671335351619,108.68469985066758
2.0,2009,368.2340340346995,10.90099140147396,22.232563721842332,178.9099593488503,25.59506291278812,94.54735193623014,144.59684068035818,136.960260673857,89.09807119820314,0.0,483.1359824317615,84.37578959493904,593922952.3441784,16080402.347517006,34628660.088391066,278663866.4902389,39865970.68322618,147263633.3541964,225218958.48008093,213324489.78130782,138776025.14291462,0.0,752515630.7395917,131420765.24005246,1228000.0,67325207155.138725,3272089130.683008,592194322.5100335,856350535.6534841,1421974704.0971732,654837292.0,0.0,3491195935.7317963,1791274897.0919008,164878935.25055146,29840375.81411934,43151075.31631124,71652594.3521045,32996923.72523401,0.0,175919617.60355735,90261446.42701235,313134374.0,5179286.0,36619331.0,70684448.0,0.0,0.0,479854652.0,159051998.0,1228000.0,1961677752.0,18071471.0,0.0,vert_int,0.684756,5.903935999999998,13.973577,8.7999285,5.808104,0.0,41.2048450176,0.0832172399561302,0.105,0.0,0.0,0.0,0.0,0.0,0.02913734446415693,108.55108319627108
2.0,2010,375.7154693568749,13.529815212443937,57.30619488288116,207.85578080213358,29.301764463981204,108.4477879511579,146.9986750458686,147.11936074840207,80.94611771220735,0.0,583.5977469642847,99.46302116643108,608056405.9748416,20026330.872725926,89562523.60643862,324852981.6518481,45795048.45643799,169490533.93428347,229740821.7526532,229929438.63960943,126508811.01538318,0.0,912091390.74713,155448450.1962158,1232188.0,67591771584.816284,3399563946.8425093,583135100.0632204,907689359.2136792,669464638.8018272,638343142.0,0.0,4209316142.020426,1857100094.8648765,174336438.32197762,29904334.201442078,46548125.7191959,34331485.60703531,32735513.008044004,0.0,215862150.3950915,95235807.0648606,296011623.0,6234229.0,77733140.0,94034652.0,0.0,0.0,946788067.0,136373665.0,1232188.0,2283420225.0,20417032.0,0.0,vert_int,0.5958330000000001,3.707894999999999,13.169684,10.337048,4.7934920000000005,0.0,44.0224495768,0.0834,0.105,0.0,0.0,0.0,0.0,0.0,0.03378251777488466,111.83898937906352
2.0,2011,310.9848871923722,10.408721305597343,65.92299316532765,198.3679103926491,28.815422767584135,106.46690105461593,123.1157428034026,132.82309400876932,71.21138229645324,0.0,548.7939261449264,96.3219522292417,503230521.73916346,15404577.824124204,103015972.2563696,309983848.9176947,45029035.391892225,166372775.2433501,192389443.13633272,207558842.68023652,111279986.40158066,0.0,857584541.5335959,150519554.4389478,1232026.0000000002,68576084583.88916,3583311732.8509016,588450261.6907288,1021674172.8573878,118365240.58283114,618248908.0,0.0,4228298961.594818,1973172437.637852,183750761.49996704,30175488.97552905,52391034.12251333,6069721.172407733,31703551.382379822,0.0,216825443.04467183,101183476.35309902,351345076.0,22852001.0,144838131.0,68096283.0,0.0,0.0,257254121.0,216313521.0,1232026.0,2143733078.0,18650366.0,0.0,vert_int,0.049948000000000006,3.038089999999998,14.43125,10.666585999999999,4.675221,0.0,39.3969367168,0.0832672399561302,0.104332841087632,0.0,0.0,0.0,0.0,0.0,0.031260651450252606,114.94321762908031
2.0,2012,251.85483840974604,7.31807709540291,63.95847200851843,193.69472351884448,28.306830973184752,116.29400086167642,135.94728918241617,111.94167497912312,65.39551740826657,0.0,506.01364167378716,96.0367974084636,409434120.94708955,10880665.146173393,100408798.90709162,304082538.7538661,44439068.189511925,182570667.8087305,213424486.12067237,175737924.6146589,102664825.32599127,0.0,794393930.8666008,150768759.4128766,1237730.0000000002,69210583091.03453,3653049531.786277,590722331.3182371,1051821142.4662056,212731509.97298434,651690638.0,0.0,4048346932.909253,2042628025.4108267,184816908.43689725,29886119.547217917,53214261.15022151,10762618.91830818,32970658.603015,0.0,204815992.2032114,103341658.37559724,258338498.0,14765465.0,58458982.0,157382446.0,0.0,0.0,54826093.0,153362827.0,1237730.0,2068490661.0,17612420.0,0.0,vert_int,0.070519,2.6607399999999988,14.762977,10.724467,5.435726,0.0,33.22432764,0.0822,0.10325,0.0,0.0,0.0,0.0,0.0,0.029886912790190755,117.44499966500912
2.0,2013,305.70974251156053,8.302617287156144,47.394753825610195,196.5083421874073,27.98823921346747,116.66724824604857,137.88802815259885,119.11157019813444,56.60565168976876,0.0,519.9852754240318,97.26761426353056,498698420.0428072,12387066.326251332,74661883.75408006,309563439.34368557,44090421.28008963,183788200.6625811,217217710.78058997,187638788.89679125,89171991.52117442,0.0,819142986.3818377,153227577.37917042,1241998.0,71688474504.32933,3755385780.853671,603335775.9457455,1072488280.2958463,311658061.3877242,665159316.0,0.0,3878562344.3332114,2133298664.183802,189751003.1570698,30485168.61035513,54190365.234347984,15747364.782551132,33608969.84638936,0.0,195974831.50643587,107790673.23157826,287329351.0,26477815.0,50928276.0,256594847.0,0.0,0.0,72715405.0,176758705.0,1241998.0,2078503083.0,17919762.0,0.0,vert_int,0.085471,5.624865999999999,14.098022,10.739554,4.010261,0.0,35.70160682,0.0814,0.1025,0.0,0.0,0.0,0.0,0.0,0.02899354599705532,115.98943574138987
2.0,2014,321.43993037496017,9.77435262534397,23.646072061866608,206.2732802801748,30.41429376771933,121.27488940793339,148.9457593048604,127.57848087287545,95.15337909893499,0.0,534.285889535476,108.91416272816853,526496319.2919402,14642264.491563033,37401970.31093645,326270980.0085736,48107546.553697675,191825509.16828945,235593668.70256054,201796160.539358,150508035.7842193,0.0,845102092.4606229,172274036.47174257,1247061.0,72628604815.21187,3943204259.847652,626974787.832394,1073115026.2876016,447080177.42347306,652147525.0,0.0,3973782338.366952,2428630619.956777,198931800.9059384,31630424.25576393,54137876.37946604,22554871.364344195,32900370.626403417,0.0,200474442.83550528,122522656.98809464,328096305.0,39142268.0,31874019.0,148174915.0,0.0,0.0,318747804.0,315617541.0,1247061.0,2208880698.0,18726485.0,0.0,vert_int,0.096536226082082,3.8929559999999994,14.505389,10.738816,6.554533,0.0,35.3614990648,0.07925,0.1014,0.0,0.0,0.0,0.0,0.0,0.030413370924858463,117.95490173409479
2.0,2015,260.7927931704707,6.9070061905987234,70.93862188782465,206.9853918600121,31.752714288226663,130.31780325677624,138.2951416605055,106.31139305972377,88.81307093997647,0.0,503.61799921545344,110.48112874734412,429494538.6002806,10403432.071362428,112819654.53375149,329186270.9160932,50499011.13347523,207255358.9534884,219942390.90951845,169075946.48463926,141246893.65088212,0.0,800946045.700084,175707427.71806765,1253875.0,75783344252.54164,4067755301.25024,620313921.451541,1134576227.987459,-494347304.1986128,717735482.0,0.0,4466714696.040897,2579996152.71993,203317805.56172156,31005027.571385544,56709298.33119641,-24708863.15214759,35874430.08904022,0.0,223258913.7773848,128955435.43818264,301021134.0,13309612.0,100216464.0,503968315.0,0.0,0.0,740742607.0,225559913.0,1253875.0,2206679205.0,18082378.0,0.0,vert_int,0.1026640711275366,3.7449719999999993,14.281688,9.6834085,6.2612380000000005,0.0,33.750885423016356,0.0785572938871339,0.1,0.0,0.0,0.0,0.0,0.0,0.029118261100307564,122.03479016974427
2.0,2016,225.18266398594272,6.079789431548326,97.30730123091078,216.5547750405281,31.96349923672056,133.30670710062014,128.91451993128803,109.20611230711789,86.5684372566927,0.0,528.9488345359745,116.89578692883867,373474396.5934015,9222297.974977061,155851600.898241,346843535.3287092,51194128.94343177,213509813.23387897,206475095.45704195,174909253.62886176,138651769.83686253,0.0,847187432.1132975,187225370.55967495,1262752.0,78778206678.52351,4229454464.592889,614839474.2416537,1189904806.5342195,-618134913.4393939,722673728.0,0.0,5043534695.446381,2671269776.4830847,211430428.6849985,30735825.31734027,59483341.27864564,-30900564.32283534,36126459.66272,0.0,252126299.4253646,133536776.1263894,346170310.0,12592555.0,94585351.0,340433373.0,0.0,0.0,766793466.0,168478225.0,1262752.0,2321847876.0,18342899.0,0.0,vert_int,0.10867801156217591,3.2000179999999987,13.687256,11.026642999999998,6.946211999999999,0.0,32.354126318682546,0.0775464744512859,0.1,0.0,0.0,0.0,0.0,0.0,0.02947322583103407,126.5802028348954
2.0,2017,239.32600716293732,6.602509224077104,78.30911306969759,221.51040750639703,31.325877695972647,135.67777146308333,141.21585419614684,111.24651637836631,82.49944513061938,1.8766691340684125,509.466286936876,118.19904237226281,398666528.0069262,10058972.615750333,125971453.99173878,356331300.58628005,50392172.84221878,218257179.47222123,227165980.8474792,178955997.20591632,132712204.86645119,3018891.8021534206,819549684.6974889,190140133.68805212,1268271.0,81416726603.29591,4488446745.641859,631010739.1516113,1224173708.375568,-342320704.2711685,738748826.4,47846001.6,5308154977.283748,2826025356.2462378,223447761.9276586,31413525.74866789,60942880.8780678,-17041707.201976415,36777036.96630552,2381911.289264572,264255190.460013,140687653.61139074,408890732.0,36875844.0,79121368.0,263006274.0,45827288.0,49839585.0,440724473.0,228714064.0,1268271.0,2302495439.0,17218624.0,0.0,vert_int,0.1145567528016982,3.5894339999999985,14.804094,11.343138,6.21285,0.023874000000000003,31.0007762296,0.0763140732680747,0.0996,0.0,0.0,0.0,0.0,0.0,0.028280373518563818,133.7212218003018
2.0,2018,297.88651158223064,8.317842135482225,87.02804429927355,222.75193616897474,33.430483508793294,137.10143061930196,124.27048112961818,111.91991883784688,110.57018120114118,1.7132845686015354,532.9353664044494,115.35794704509512,498271986.23962986,12724802.09480497,140577176.04484603,359813188.9241783,54000558.13410008,221461163.50601184,200735216.37302697,180785242.9647694,178604999.7236707,2767483.8421851867,860855249.9000393,186338720.58717203,1273526.0,84274793910.83827,4811695967.955147,716163549.2031465,1270458043.3816,-499317432.0370668,757785937.28,50130213.72,5918558320.529274,3042138726.009392,237074442.8211731,35285702.905357055,62596044.04938541,-24601596.35592964,37336456.84490826,2469938.367952618,291610052.98104805,149887554.87805432,463329553.0,105783991.0,104170820.0,1751069061.0,66358697.0,4456037.0,766697665.0,297792419.0,1273526.0,2335175722.0,18626138.0,0.0,vert_int,0.1191400682938394,4.605602999999999,14.065046,9.445446,8.061865000000001,0.030544,32.6827280408,0.0755,0.0985409071562449,0.0,0.0,0.0,0.0,0.0,0.027709064758682032,125.37090200877928
2.0,2019,269.7501387309549,7.658098708018717,51.12816599612284,268.3233769977565,37.00058951514897,158.8050796941107,147.79288842560896,109.83508624471446,107.12640757089947,1.8630117672832243,496.63150669595126,128.6245927491668,453840622.7556256,11783854.737115143,83069550.91949175,435953490.4908456,60116029.88092629,258015643.56766176,240123787.57221386,178452543.9509011,174051667.9046905,3026894.2343381126,806892941.1008345,208980450.37809598,1280955.0,88919893997.1868,5176314975.772295,740637810.014721,1276796852.9407098,596335581.0960867,938548531.64,48322528.36,5944773788.917553,3345016332.772545,253901927.82035196,36328810.87405712,62627792.92101279,29250684.00529005,46036472.403962016,2370254.3537600497,291595378.6674017,164075428.07125998,521505710.0,44924953.0,59700604.0,469254205.0,240068719.0,379312.0,826980379.0,390427815.0,1280955.0,2448683545.0,18264230.0,0.0,vert_int,0.1126928844595471,4.844651999999999,14.136962,10.9586765,9.452123,0.023093,27.6441449592,0.0747,0.0980425956307594,4864155.019631781,512031.525121132,1631744.48284364,33.7144810013934,1950756.2579224454,0.027538084391750064,134.06990302903543
2.0,2020,254.20681509499624,6.968869824297033,79.56528420605474,258.8258583426305,36.99230505412698,164.08019442718393,135.356916193567,111.43305602078279,87.77572582758454,1.7987368063266358,438.5593773794486,133.51672466267254,432644284.41942745,10847530.101646893,130769769.41211225,425394041.52322716,60798817.602697365,269674511.9990985,222466279.05113906,183146144.5293983,144264066.18152362,2956319.451926418,720795623.6906873,219441826.55819014,1295794.0,87071571943.02733,5568300199.820128,794425154.2729385,1358227220.241698,443676825.5580767,1189214046.76,46280029.24,6002002798.492667,3626095452.067576,271913986.1844377,38793761.59182645,66325622.60419409,21665845.92889789,58072287.82160193,2259969.2509012427,293092765.738638,177071284.46286097,560928086.0,78879223.0,129059811.0,662457078.0,489651486.0,150519.0,197560817.0,353180322.0,1295794.0,2379707388.0,17620060.0,0.0,vert_int,0.1175252384361648,5.531643999999999,14.775797,15.754903,6.912920000000001,0.026862,22.43257214794421,0.0738492709016524,0.0976259376560144,3207081.409560747,323355.590836711,918804.474940361,0.383035080829561,1968175.1416271022,0.02733047463019377,135.0567130872426
3.0,2005,52.05075794195779,707.486914008877,-322.9559588286899,148.95455446751808,63.971214868367696,0.0,500.968214237015,48.06488148256915,236.98746529095928,0.0,0.0,46.406833977797575,1340409.5922008676,14062194.96097455,-5646833.466315762,2604446.6439880836,1118526.4960266303,0.0,8759349.379940024,840406.7919807059,4143688.0587553713,0.0,0.0,811416.0956249472,13313.000000000002,1237757920.574421,18558816.0,5808866.0,0.0,101744268.0,4767024.0,0.0,0.0,7509961.0,1286022.0194304,402521.8841504,0.0,7050308.004499199,330328.06786559994,0.0,0.0,520398.2415183999,934784.0,94491.0,0.0,281633.0,0.0,0.0,0.0,357498.0,13313.0,12631539.0,132002.0,0.0,vert_int,0.01589,0.066628,0.0,0.0,0.265571,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.010205177272578416,95.69202739352434
3.0,2006,71.05368328998722,1077.3800097633618,-466.9590518080431,153.60879483405324,63.559759014552334,0.0,670.8838546981682,51.696731476107594,240.87508634874519,0.0,0.0,54.054067887678315,1855474.121168753,21715080.970085192,-8279389.471750286,2723551.5272549307,1126942.4965090821,0.0,11895065.963168446,916605.7979814806,4270821.276942621,0.0,0.0,958402.4098937288,13500.0,1258429706.4142013,18648199.0,5783263.0,0.0,146469894.0,4638143.0,0.0,0.0,9407695.0,1292215.7607855997,400747.7396272,0.0,10149543.422793599,321397.3362992,0.0,0.0,651900.5804079999,1357077.0,328915.0,0.0,634234.0,0.0,0.0,0.0,2416793.0,13500.0,13611432.0,140516.0,0.0,vert_int,0.037622,0.060247999999999996,0.0,0.0,0.306551,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.01081620366288454,96.86748839989752
3.0,2007,86.77522641762909,843.7633177078977,-450.66391171469957,147.23041657898509,59.60823681410277,0.0,675.9063155899427,67.47010113262762,232.40026420963162,0.0,0.0,61.81785733466813,2290192.58072931,17187832.899517573,-8075701.141611282,2638304.9814725877,1068153.6585823407,0.0,12111946.979876034,1209034.845209278,4164511.579921275,0.0,0.0,1107749.0965497678,13644.0,1412769708.9450586,18252955.0,5490629.0,0.0,150778008.0,4361954.0,0.0,0.0,10949383.0,1264827.5649519998,380469.8421776,0.0,10448071.597555198,302258.9852576,0.0,0.0,758730.9253551998,873302.0,69792.0,0.0,2447467.0,0.0,0.0,0.0,2120570.0,13644.0,14223865.0,142018.0,0.0,vert_int,0.025908,0.059158,0.0,0.003746999999999388,0.299804,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.010068070478819385,100.15536762945543
3.0,2008,94.18792420631634,1046.408099831766,-568.9759388284493,145.81010951118645,57.80693987607431,0.0,708.0099391136414,445.0382985396508,233.64098059218045,0.0,0.0,61.496300315656555,2495850.848628948,21401722.558513984,-10236901.21960238,2623386.308670365,1040050.893078781,0.0,12738373.127212888,8007039.999742295,4203621.763159166,0.0,0.0,1106429.1277388928,13699.0,1343323849.3425217,18182551.0,5473685.0,0.0,156795630.0,4547328.0,0.0,0.0,10736932.0,1259948.9620144,379295.717864,0.0,10865059.103471998,315104.3653632,0.0,0.0,744009.2607807999,1216664.0,345960.0,0.0,1203572.0,0.0,0.0,0.0,399001.0,13699.0,19481630.0,128495.0,0.0,vert_int,0.015057,0.059247999999999995,0.0,0.0439709999999992,0.226855,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.014502556482962108,151.61391493832446
3.0,2009,103.03845216290225,845.5331411325603,-549.5660967324031,139.85854031813747,303.7995103548478,0.0,446.035001965652,145.14774604735885,245.60745418486704,0.0,0.0,90.26959085046312,2740542.6260931687,17357697.051949225,-9924494.075946648,2525674.8243947136,5486248.985734434,0.0,8054848.65422551,2621191.4351140256,4435371.356710422,0.0,0.0,1630158.8197675415,13749.999999999998,1381053169.1747952,17555080.0,70899328.0,0.0,97893558.0,4183582.0,0.0,0.0,18810500.0,1216468.735552,4912926.394163199,0.0,6783475.365475199,289898.8045408,0.0,0.0,1303462.3111999996,659681.0,66398763.0,0.0,3837057.0,0.0,0.0,0.0,8793815.0,13750.0,14829357.0,130203.0,0.0,vert_int,0.048573,0.09350900000000001,0.0,0.0154479999999992,0.254874,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.01073771620889934,113.89412686343633
3.0,2010,83.85426952182881,978.2698979822558,-407.2624570940328,131.19179267261677,292.3421312093614,0.0,409.81533168630847,35.88866889549872,225.66917702318554,0.0,0.0,86.96256563628661,2235323.839725235,20127887.40456531,-7371245.160812428,2374505.3098598095,5291245.196905166,0.0,7417450.903955917,649566.8145096514,4084498.3378681606,0.0,0.0,1573978.5977137226,13781.0,1323527560.361469,17342255.0,71008567.0,0.0,100032026.0,4224389.0,0.0,0.0,18275617.0,1201721.154872,4920496.045124799,0.0,6931659.222454399,292726.5011215999,0.0,0.0,1266397.9146447997,1010456.0,1773107.0,0.0,1048221.0,0.0,0.0,0.0,434104.0,13781.0,14020383.0,131097.0,0.0,vert_int,0.072341,0.3995729999999998,0.0,-2.5000000000012215e-05,0.27841,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.010593193084827708,106.94663493443785
3.0,2011,89.59456538321804,1105.6971845579635,-378.0813180953252,139.82652734550538,315.10156417207025,0.0,446.66741136972246,61.42174923646255,253.09280002418961,0.0,0.0,93.28931340346841,2398916.0445453324,22850400.694167167,-6873371.362401023,2541991.901642346,5728423.923030265,0.0,8120239.871392917,1116623.5199276267,4601128.700248423,0.0,0.0,1695963.446159447,13842.000000000002,1412658204.9434972,16881335.0,69789465.0,0.0,96932836.0,4029880.0,0.0,0.0,17625940.0,1169781.9800239997,4836019.103495999,0.0,6716902.710918399,279248.1166719999,0.0,0.0,1221378.9367359998,817269.0,418507.0,0.0,310779.0,0.0,0.0,0.0,344778.0,13842.0,16930548.0,139936.0,0.0,vert_int,0.050792,0.122047,0.0,0.003424999999999373,0.257713,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.011984886323353199,120.98779442030643
3.0,2012,91.26965019238524,1099.5028025716442,-272.1535912310201,134.7041815756549,296.8655046274511,0.0,401.15478129187295,43.66368589973503,234.5923411616783,0.0,0.0,89.939565001186,2456125.1498686564,22837296.00860067,-4972667.081222127,2461253.7589321327,5424191.963567456,0.0,7329718.363744268,797803.0807395322,4286364.942402219,0.0,0.0,1643334.9718365176,13912.0,1472371088.0220094,16275701.0,68252402.0,0.0,93110181.0,4150235.0,0.0,0.0,17611012.0,1127814.9353744,4729509.245148799,0.0,6452014.126286399,287588.04418399994,0.0,0.0,1220344.5099327995,726501.0,126009.0,0.0,511056.0,0.0,0.0,0.0,972327.0,13912.0,16969941.0,142255.0,0.0,vert_int,0.031187,0.138785,0.0,0.0008219999999999917,0.282736,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.011525586951586711,119.29240448490387
3.0,2013,85.66999549356387,973.8453394205992,-301.5739058219696,152.21481068237108,305.1488331692265,0.0,445.2094386251313,41.89581313821355,247.2232357656951,0.0,0.0,94.7771758663414,2314714.9016959104,20308740.388754126,-5532402.042397216,2792395.208090008,5597984.425274405,0.0,8167409.580185101,768582.6847054062,4535333.820577988,0.0,0.0,1738696.3235643073,13968.000000000002,1606503914.3450465,16125196.0,66928997.0,0.0,97996144.0,3960757.0,0.0,0.0,17220305.0,1117385.7817024,4637804.689716799,0.0,6790584.000793599,274458.2798608,0.0,0.0,1193270.7027919998,1198652.0,336051.0,0.0,892512.0,0.0,0.0,0.0,638146.0,13968.0,18067817.0,141237.0,0.0,vert_int,0.0,0.142337,0.0,0.0007189999999999531,0.252009,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.011246668519551068,127.92552234895955
3.0,2014,81.43334758441098,934.9092240780219,-414.11044614557676,142.53134255727514,282.2688923328914,0.0,538.8266955685103,33.45492029282532,230.83522160269595,0.0,0.0,88.54829558728687,2223400.545522034,19701944.827968244,-7676845.746390231,2642268.846445505,5232745.9150409205,0.0,9988855.54425854,620192.6682513936,4279260.292928573,0.0,0.0,1641522.4794652984,14115.0,1568929677.0667763,16579200.0,64744590.0,0.0,140022508.0,3740757.0,0.0,0.0,16959935.0,1148845.71648,4486437.517295999,0.0,9702775.678355198,259213.51186079995,0.0,0.0,1175228.519864,1848661.0,1254019.0,0.0,512529.0,0.0,0.0,0.0,751979.0,14115.0,17915056.0,150464.0,0.0,vert_int,0.0,0.13873,0.0,0.000199,0.276482,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.01141864817898878,119.06539770310506
3.0,2015,90.20244775822549,819.8707014749525,-394.7189862604173,136.8908788717332,262.42395821798505,0.0,542.4614864016129,31.77399506643798,220.81929064944032,0.0,0.0,80.98064220315322,2493709.5444285288,17494323.208667424,-7409122.411493911,2569527.4711424895,4925861.936783136,0.0,10182341.605475325,596417.7735147637,4144916.28776516,0.0,0.0,1520057.3368130387,14292.0,1629028861.2141094,16685079.0,59328985.0,0.0,144455980.0,3946772.0,0.0,0.0,16534877.0,1156182.5382575998,4111166.418184,0.0,10009990.460511997,273489.1976768,0.0,0.0,1145774.3807887998,1356777.0,193147.0,0.0,360427.0,0.0,0.0,0.0,502746.0,14292.0,16510752.0,139320.0,0.0,vert_int,0.0,0.149658,0.0,0.000271,0.270791,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.01013533424306221,118.50956072351421
3.0,2016,87.90800727307469,659.7016815429866,-371.21532672719786,135.47623820620217,235.5639725978065,0.0,482.29844961666726,96.97902380277868,206.28150841950534,0.0,0.0,83.51809379667824,2459865.9069639244,14248030.077361297,-7052776.243906009,2573933.5788164507,4475515.611129025,0.0,9163261.328455027,1842519.1687628676,3919173.636942376,0.0,0.0,1586772.9198002678,14466.0,1631337130.1778452,16709022.0,53968238.0,0.0,130309689.0,26176399.0,0.0,0.0,17104908.0,1157841.6540768,3739696.6712672,0.0,9029731.7134416,1813877.8628656,0.0,0.0,1185274.3369152,1324750.0,235328.0,0.0,1861695.0,0.0,0.0,0.0,1518482.0,14466.0,16614082.0,140224.0,0.0,vert_int,0.0,0.145589,0.0,0.000366,0.265892,0.0,0.0,0.0938,0.1287999999999999,0.0,0.0,0.0,0.0,0.0,0.010184333877197268,118.48244237790963
