target,x01,x02,x03,x04,x05,x06,x07,x08,c09
0.02476079956612313,0.2776728264935009,0.07465159045747209,76.2684495963958,1.0,0.23495608209988164,0.7803064645705408,0.21969353542945938,0.0,vert_int
0.004685896952989219,0.5351739992418755,0.3401142903187173,56.87283203986453,1.0000000000000002,0.258487917485465,0.8260901671156439,0.17390983288435616,0.0,vert_int
0.00227581810666652,0.5905624188966364,0.2565381388680844,39.581971756294706,1.0000000000000002,0.2835751560187038,0.8472920559947112,0.15270794400528884,0.0,vert_int
0.02576688032432593,0.5329417909842231,0.19031959824638767,48.59464087748487,1.0,0.29770612758533344,0.7148051542958619,0.2851948457041382,0.0,vert_int
0.035917702212915625,0.5447571551242699,0.13201550028517545,63.100622033446214,1.0,0.2848252820093529,0.788407272501956,0.21159272749804398,0.0,vert_int
0.04683091712313057,0.27938030856448004,0.0835834071426171,104.23507599498252,1.0,0.2928135250549236,0.7922536953600945,0.20774630463990554,0.0,vert_int
-0.0030153793451236886,0.29764758608248326,0.08825550661035995,94.2628141822075,1.0,0.2796984272735028,0.8105071309910648,0.1894928690089353,0.0,vert_int
0.0034701954754367825,0.4105633926140258,0.18116422684807118,90.19301588791299,1.0,0.3025402527750886,0.8038101139346365,0.19489361203062186,0.0,vert_int
0.03837326951890523,0.2138188331693729,0.07661535432713354,191.11091322312762,1.0,0.306835948689048,0.7520935161730058,0.24627321904009009,0.0,vert_int
0.058639184534188496,0.3386305500753888,0.6284653893485621,32.53993607786601,1.0,0.8467520963616443,0.0,1.0,0.0,vert_int
0.029178241855936333,0.6144063472693597,0.5738585410936176,13.515700034301394,1.0000000000000002,0.6924102482639706,0.0,1.0,0.0,vert_int
0.0015546805488661913,0.727271326212288,0.1977961432506887,16.42046325260975,1.0,0.8125870932234158,0.0,1.0,0.0,vert_int
-0.03696417832853954,0.5992109901574398,0.2735317602760298,21.703668302215426,1.0000000000000002,0.9949739961972942,0.0,1.0,0.0,vert_int
-0.002448580896276056,0.5954953164370299,0.7098697572893575,29.024803275202043,1.0,0.9985676136731712,0.0,1.0,0.0,vert_int
0.0014997489597702795,0.7705960431760513,0.3489090889384256,17.320535457938558,1.0,0.9981924777728125,0.0,1.0,0.0,vert_int
0.040034489101912436,0.5755233282492503,0.11222003764384082,35.23116584892743,1.0,0.9974923777876743,0.0,1.0,0.0,vert_int
0.09330029557442253,0.6338384593316141,0.4780639496492839,25.250839309481712,0.9999999999999999,1.007797822583814,0.0,1.0,0.0,vert_int
-0.004489321759746666,0.459586135860264,0.44259945460913896,43.06405035422196,1.0000000000000002,1.0047481147191557,0.0,1.0,0.0,vert_int
0.04727847338632928,0.2766215072785581,0.006223185640706926,46.85304465611426,1.0000012234556015,0.025230162426340193,0.0,1.0,10.499625265717706,vert_int
0.054946164877675084,0.33808575952214914,0.010984200563369318,57.64925434769577,0.9999999999999999,0.020693555650582285,0.0,1.0,10.499625265717706,vert_int
0.007023195941677057,0.7219965553726552,0.0615898882169401,34.993635505735554,0.9999999999999999,0.024900245993896317,0.0,1.0,10.499625265717706,vert_int
0.02178879688180936,0.6299660004652136,0.07747563741700718,40.048071949205415,1.0,0.03381432855484591,0.0,1.0,10.499625265717706,vert_int
0.05637753938084575,0.5811493108545617,0.08631053867375153,31.27636644058531,1.0,0.006250190868291243,0.0,1.0,10.499625265717706,vert_int
0.043065333068446156,0.7176661302643382,0.08004694395393776,44.437974841677395,1.0,0.02376467830173105,0.0,1.0,10.499625265717706,vert_int
0.0020479355617913078,0.7511116496597117,0.03415338225538247,70.2630000422903,1.0,0.022348988843210543,0.0,1.0,10.499625265717706,vert_int
-0.013293631620521735,0.7287574530005574,0.04774544131611418,62.41327988723164,0.9999999999999999,0.019420363871696114,0.0,1.0,10.499625265717706,vert_int
0.0048413487014429026,0.7746890112962167,0.06704257714582215,64.43548351767961,1.0000569727174995,0.030546071037727725,0.0,1.0002777252450925,10.499625265717706,vert_int
0.018167081587936874,0.5737781411925539,0.23777477667214536,52.72180760231675,1.0064980519985576,0.33365281901461197,0.9993516836637939,0.0,14.612634092128982,vert_int
0.04124184961592778,0.34501657214228354,0.20367531752514145,65.9947311671807,1.0,0.33107375187368876,0.9966818365470289,0.0,14.612634092128982,vert_int
0.03364738562800245,0.39875384460972146,0.7347474059125082,57.94327722281128,1.0,0.3048848354090551,0.9851013147613972,0.0,14.612634092128982,vert_int
0.01365420004757382,0.3897233694465707,0.6305270998273931,54.33867565742189,1.0,0.31365953877801744,0.9735399383954646,0.0,14.612634092128982,vert_int
0.01308255907133762,0.3112055675677965,0.34520955094130557,61.73836205902715,1.0,0.36734542639232476,0.9625908865661622,0.0,14.612634092128982,vert_int
0.024452574855680413,0.5101558991647945,0.2989211692486809,74.6800345963914,1.0,0.3124330479453382,0.9546527860406451,0.0,14.612634092128982,vert_int
0.03917267679491558,0.437135577806812,0.2822665963447798,87.68929712036349,1.0000000000000002,0.33527337075347297,0.9578706895997905,0.0,14.612634092128982,vert_int
-0.006848318616458009,0.3836093881504628,0.10227893866072707,82.54389631059271,1.0,0.3254729216080208,0.9476274381646727,0.0,14.612634092128982,vert_int
-0.0385769802172126,0.4630011207191961,0.11006390966350703,98.6282374388015,1.0,0.3147662674960855,0.9438300637678565,0.0,14.612634092128982,vert_int
0.03147686815419118,0.5033911648715362,0.6635084539896104,27.91781875512686,1.0000000000000002,0.6123427833284534,0.9908442394162633,0.009155760583736707,0.0,vert_int
0.031012989969497595,0.7586215031051396,0.734685850090184,43.83561522973224,1.0,0.6166019478996997,0.9908092306685002,0.009190769331499747,0.0,vert_int
-0.02025692796218043,0.765577733484598,0.4233797684175271,41.24255701094787,1.0,0.6220264803918087,0.9930630393240792,0.006936960675920686,0.0,vert_int
0.029534257745507254,0.5702157853873399,0.7159445145966685,53.52824666036618,1.0,0.5242962482894423,0.989230251326985,0.010769748673014869,0.0,vert_int
0.05422505293112346,0.6658196835447817,0.537171826528306,50.919859934192665,0.9999999999999998,0.5527293535523861,0.9902496556792962,0.00975034432070383,0.0,vert_int
0.012045601264234922,0.505672732339764,0.6887714038785651,58.600537429450064,1.0,0.5617980781552817,0.9897037946529308,0.01029620534706914,0.0,vert_int
-0.027661137739209002,0.7755624995076282,0.5323972433627709,89.85683518272697,1.0000000000000002,0.48499850050243115,0.9916656186746416,0.008334381325358431,0.0,vert_int
-0.027131674093042298,0.5257197786845094,0.7233628307757779,96.15811663791158,1.0,0.46222187071333376,0.9924692921777469,0.007530707822253142,0.0,vert_int
0.06932574396180247,0.5424948730514875,0.5555294231601422,76.0583817214737,1.0,0.43510589821999546,0.9873952968387453,0.012604703161254789,0.0,vert_int
-0.041441840464369537,0.9490088012865543,0.0,32.99996312460367,1.0,0.0,0.0,0.0,0.0,other_wires
-0.006834801563659131,0.9582242121728715,0.0,23.21244096344444,1.0000020748738996,0.0,0.0,0.0,0.0,other_wires
-0.023867841555983295,0.9516889613501341,0.0,44.045731041131106,1.0,0.0,0.0,0.0,0.0,other_wires
0.04887513592371835,0.9144184004248599,0.0,48.06036183445407,0.9999999999999998,0.0,0.0,0.0,0.0,other_wires
0.06176432320252757,0.9354259685066683,0.0,48.33865396057432,1.0,0.0,0.0,0.0,0.0,other_wires
0.0025880384357817297,0.9581337616903575,0.0,54.16440642217362,1.0,0.0,0.0,0.0,0.0,other_wires
-0.00645831385486555,0.9601091329184586,0.0,63.78805294787963,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
0.0174174495169224,0.9648505256005517,0.0,79.55934559208286,1.0,0.0,0.0,0.0,0.0,other_wires
0.04308171848243444,0.8598617482068641,0.0,66.64880421419363,1.0,0.0,0.0,0.0,0.0,other_wires
-0.1361571694591694,0.8800141898255199,0.0,27.784836281238668,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
-0.028820228165410307,0.9346895680085396,0.0,31.153275962668282,1.0,0.0,0.0,0.0,0.0,other_wires
0.040104209793399126,0.9443062290626708,0.0,26.615397394208514,0.9999999999999998,0.0,0.0,0.0,0.0,other_wires
0.03537702453275276,0.9679545548384987,0.0,32.187426224057404,1.0,0.0,0.0,0.0,0.0,other_wires
0.06154640489899496,0.9845612008653803,0.0,23.756861079924754,1.0,0.0,0.0,0.0,0.0,other_wires
0.014467659573120548,0.9567154706677002,0.0,29.153581823237396,0.9999999999999998,0.0,0.0,0.0,0.0,other_wires
-0.06631378841009877,0.9815712171171097,0.0,34.762557148594034,1.0,0.0,0.0,0.0,0.0,other_wires
-0.05781716695731364,0.9700829424252065,0.0,36.35721285130932,1.0000008655041215,0.0,0.0,0.0,0.0,other_wires
-0.00619012908238193,0.9473577954791965,0.0,40.571118858781716,1.0,0.0,0.0,0.0,0.0,other_wires
0.030472102721802185,0.8776421870834964,0.0,100.8177379240335,0.9967662746103262,0.0,0.0,0.0,56.0,restructured
0.030068232491729782,0.8514121170965144,0.0,64.67659079886951,0.9966634186671391,0.0,0.0,0.0,56.0,restructured
0.017349730238688042,0.9482783024217838,0.0,171.21839065223585,0.9967687442299004,0.0,0.0,0.0,56.0,restructured
0.009032411417344453,0.9233761258098032,0.0,83.58353479488214,0.9969573639618838,0.0,0.0,0.0,56.0,restructured
0.018811898546945663,0.8053710173756861,0.0,250.10317101524154,0.997637008088703,0.0,0.0,0.0,56.0,restructured
0.028556956986568738,0.5807694006525731,0.0,115.50155444291335,1.0011078734899534,0.0,0.0,0.0,56.0,restructured
0.006252864725234187,0.8553598355411194,0.0,89.55362677060558,0.9979244999248007,0.0,0.0,0.0,56.0,restructured
-0.01790798748288535,0.8437049011333182,0.0,88.06653628148261,0.998012781428539,0.0,0.0,0.0,56.0,restructured
-0.027249772360512715,0.8367166763372501,0.0,68.36984658969361,0.0,0.0,0.0,0.0,56.0,restructured
0.006363565746074388,0.39341226402238066,0.7430560024630196,41.998293063206894,1.0000000000000002,0.38168124605029646,0.9726521173901771,0.027347882609822804,9.060038737254619,vert_int
0.021945932781940174,0.6258723317248535,0.25571210556017715,39.85914238001433,1.0,0.4720296173059335,0.9765391831623478,0.02346081683765225,9.060038737254619,vert_int
0.005975292397494497,0.22764311599028533,0.3012935713425597,94.60346074162803,1.0,0.42592111578769265,0.9747394031924718,0.02526059680752827,9.060038737254619,vert_int
0.01757010074547229,0.43823146339458124,0.5630376274832828,48.42111476253118,1.0,0.4307520197470018,0.960285926873016,0.039714073126983974,9.060038737254619,vert_int
0.009388702431312785,0.14091126914976693,0.050940217289340756,138.98606819135063,0.9883222607352227,0.42491644964143144,0.9738180319459889,0.026181968054011052,9.060038737254619,vert_int
-0.020186947198530363,0.25061907588145044,0.3364492554608962,98.55010741309219,0.9747189204032796,0.4276554799936557,0.9787435075512825,0.021199588084282274,9.060038737254619,vert_int
0.025908918642354797,0.4405329771106547,0.5689236310072234,70.2787564502385,1.0054383924963346,0.44401969406510106,0.9768337354725231,0.017138033972238474,9.060038737254619,vert_int
0.06593498740843966,0.4530565280788283,0.659592037239796,79.30692747235288,1.0077910300098931,0.46774223383024705,0.9744462438603653,0.01667542450174334,9.060038737254619,vert_int
0.017194721453080545,0.39386266578995943,0.5548745120801645,104.16457688273157,1.0068124743574136,0.44128251406479807,0.9617217959352797,0.029628626612243462,9.060038737254619,vert_int
-0.008412518394296378,0.9928444656144777,0.8436534274276376,31.258959270220032,1.0653791190316073,0.9954893656060304,0.0,1.0,49.0,restructured
0.027875940613005846,0.9381264364895121,0.9973205691526349,27.616983306057666,1.078106574136132,0.9837034176481956,0.0,1.0,49.0,restructured
0.07660751290499693,0.9560265896957114,0.022077108752021575,38.0545019945985,1.1254668922850075,0.5853581454146605,0.0,1.0,49.0,restructured
0.027513006335311948,0.9960450371328471,0.009919815864199847,34.450715620014634,1.1671953439620457,0.9920577334143902,0.0,1.0,49.0,restructured
-0.06334711339069077,0.9974165323129386,0.41920329301576414,30.806665115682822,1.193079315342868,0.9898874165587328,0.0,1.0,49.0,restructured
-0.016840845204020027,0.998178958793056,0.0,47.06795392910399,1.1967285980976088,0.9965918886950942,0.0,1.0,49.0,restructured
0.0624388382685975,0.9849978364286602,0.921450697898193,39.845681590494614,1.1751707140396286,0.9832533612048077,0.0,1.0,49.0,restructured
0.005695090445018182,0.9680355052515398,0.4587417033972454,49.30596648902565,1.1580726318584629,0.9907394902861111,0.0,1.0,49.0,restructured
-0.026165675352907106,0.99710940854176,0.45468683929505693,51.10424216630088,1.1407456935231293,0.9903108726526748,0.0,1.0,49.0,restructured
-0.027364066502645487,0.0818599986483945,0.0,279.7202531804665,0.9857975267239573,0.0,0.0,0.0,0.0,vert_int
0.0031438845229446732,0.7342395619389989,0.0,53.44921614755889,0.9858023507036263,0.0,0.0,0.0,0.0,vert_int
0.02860864269542785,0.7742536561475397,0.0,38.65612739498803,0.9860397254368803,0.0,0.0,0.0,0.0,vert_int
-0.0218466641404943,0.7623648053013631,0.0,67.44610372249845,0.9853818049862684,0.0,0.0,0.0,0.0,vert_int
-0.01095749145339589,0.36013157174371424,0.0,55.46530851327033,0.9860956024828401,0.0,0.0,0.0,0.0,vert_int
0.02102184264663914,0.5927059863502347,0.0,46.14685053689819,0.9865982122767902,0.0,0.0,0.0,0.0,vert_int
0.022777383563253487,0.7009565662227651,0.0,47.84659490618909,0.9880021333159629,0.0,0.0,0.0,0.0,vert_int
-0.000441162871657734,0.5921646851381791,0.0,39.818658530867204,0.9865204837765259,0.0,0.0,0.0,0.0,vert_int
-0.03604553059710011,0.5439151842814359,0.0,39.25235440884545,0.9863560168917831,0.0,0.0,0.0,0.0,vert_int
-0.1936594203819242,0.9671994143812007,0.0,52.29082721663143,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
0.0008310084671078188,0.8168681137781064,0.0,52.29082721663143,1.0000018379210909,0.0,0.0,0.0,0.0,other_wires
0.0432878865715151,0.9066321636115896,0.0,52.29082721663143,1.002059348856997,0.0,0.0,0.0,0.0,other_wires
-0.06222048232453045,0.955397144221272,0.0,52.29082721663143,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
0.16243019438337783,0.9636442627052254,0.0,52.29082721663143,1.0022269034005418,0.0,0.0,0.0,0.0,other_wires
0.07212457656659388,0.9328020122980261,0.0,52.29082721663143,0.9840187005923916,0.0,0.0,0.0,0.0,other_wires
-0.12588059610194904,0.7725190088375483,0.0,52.29082721663143,0.9763560626314156,0.0,0.0,0.0,0.0,other_wires
-0.15274864635908925,0.5929238287902183,0.0,52.29082721663143,0.9854890280051719,0.0,0.0,0.0,0.0,other_wires
0.054256088617443826,0.8153395477345825,0.0,52.29082721663143,0.9719462952280655,0.0,0.0,0.0,0.0,other_wires
-0.14168912552783922,-0.8804589631914422,-0.0,-14.736625623197025,1.0,0.0022568318523785934,0.0,0.0,6.743475147663279,other_wires
-0.05570005747703556,0.5769661491301202,0.0,28.583635689616465,1.0,0.0014603503942642669,0.0,0.0,6.743475147663279,other_wires
0.007410126924097685,0.5293862679720587,0.0,44.16824660608141,1.0000016308398338,0.0,0.0,0.0,6.743475147663279,other_wires
-0.0015132404074024311,0.6517000427204047,0.0,33.714528420106525,1.0,0.0,0.0,0.0,6.743475147663279,other_wires
0.01269544587140007,0.7592060504313101,0.0,19.19983550172996,1.0,0.0,0.0,0.0,6.743475147663279,other_wires
0.006359416835909543,0.9447844966690081,0.0,23.990433101985584,1.0000000000000002,0.0,0.0,0.0,6.743475147663279,other_wires
-0.04460327760290797,0.9022226153492837,0.0,35.72518222192409,1.0,-0.008659163528361104,-0.0,-0.0,6.743475147663279,other_wires
-0.023537695623814362,0.8785422879674039,0.0,41.46887224654902,1.0000015771154243,-0.0012581585126626078,-0.0,-0.0,6.743475147663279,other_wires
0.005566451081732302,0.9145100886853775,0.0,58.73870429897071,1.0,-0.0012003272198873036,-0.0,-0.0,6.743475147663279,other_wires
-0.07757834072196836,0.9497257310941699,0.0,18.126908976667487,0.9999999999999998,0.0,0.0,0.0,0.0,other_wires
0.026021756425922166,0.822483709790103,0.0,20.67775075494918,1.0,0.0,0.0,0.0,0.0,other_wires
-0.007609608824139361,0.7877133707947895,0.0,34.04772609107331,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
0.07102697587821206,0.8128271035041688,0.0,21.14829489223851,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
0.06353913908157537,0.8944400293143238,0.0,18.82429679231073,1.0,0.0,0.0,0.0,0.0,other_wires
0.044879983196454865,0.8651343654247814,0.0,19.655969465782338,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
0.054667914557303326,0.9396655464131098,0.0,23.798440575863907,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
-0.006082954331871606,0.7971307145151202,0.0,23.728667527001033,1.0,0.0,0.0,0.0,0.0,other_wires
-0.010230863385028731,0.8871930935241883,0.0,24.02782577886292,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
-0.06460966640946934,0.8435511868126164,0.0,28.84397372838343,1.0,0.0,0.0,0.0,0.0,other_wires
-0.21922938440715725,0.8550654577642139,0.0,35.44423476466803,1.000000290108013,0.0,0.0,0.0,0.0,other_wires
-0.1377338721093734,0.7965859138385099,0.0,37.07116968984947,1.0,0.0,0.0,0.0,0.0,other_wires
0.09518561100611737,0.8691514051646831,0.0,41.41606800022489,1.0000002882709194,0.0,0.0,0.0,0.0,other_wires
0.10784828602279321,0.8588889424157287,0.0,66.73299122819871,0.9999997134322337,0.0,0.0,0.0,0.0,other_wires
0.08352990836210535,0.849780930980443,0.0,73.64655224373433,1.0,0.0,0.0,0.0,0.0,other_wires
0.05554273189962553,0.8592303459391368,0.0,87.25288190172768,0.9999997202421586,0.0,0.0,0.0,0.0,other_wires
0.00801634162233342,0.8613716754805707,0.0,78.63733785927461,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
0.02568830758567596,0.8662200771254045,0.0,63.77643550570163,1.0,0.0,0.0,0.0,0.0,other_wires
0.009780281261883236,0.97699472371471,0.0,86.58700260460276,1.0000003561906832,0.0,0.0,0.0,49.0,restructured
0.014014680969207263,0.9820859443323048,0.0,90.9393912787647,1.000000353012111,0.0,0.0,0.0,49.0,restructured
0.04681453711529624,0.9247234051942402,0.0,89.78487274937261,1.0,0.0,0.0,0.0,49.0,restructured
-0.00370771170674623,0.9153283936459833,0.0,78.32190416885952,1.000024479992502,0.0,0.0,0.0,49.0,restructured
-0.05946979671654949,0.965246752091959,0.0,119.72149314515953,1.0004946901858907,0.0,0.0,0.0,49.0,restructured
-0.018910554575445285,0.9654574117042652,0.0,99.25569334895773,1.0,0.0,0.0,0.0,49.0,restructured
0.03317461109878973,0.9693464469991225,0.0,104.62881241834756,0.9998373899533922,0.0,0.0,0.0,49.0,restructured
0.016000410829614512,0.9881703253482823,0.0,95.39311690493305,1.0,0.0,0.0,0.0,49.0,restructured
0.009417890304273573,0.9484189073996766,0.0,101.92084952161107,1.0000003407998026,0.0,0.0,0.0,49.0,restructured
-0.09956275949123593,0.8694062662854402,0.0,38.319550070487836,1.001117113633711,0.0,0.0,0.0,0.0,other_wires
-0.029534863171444495,0.8347777368068856,0.0,35.7363852397667,1.0,0.0,0.0,0.0,0.0,other_wires
0.08122911307452134,0.8929785303542845,0.0,43.684311696511564,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
0.13876885198564104,0.9574794755696179,0.0,55.391710112832364,1.0000000000000002,0.0,0.0,0.0,0.0,other_wires
0.050594029652127184,0.9497862893472899,0.0,48.904470215833136,1.0013585648516783,0.0,0.0,0.0,0.0,other_wires
