x01,x02,x03,x04,x05,x06,x07,x08,c09_other_wires,c09_restructured,c09_vert_int
-0.0963372121030699,2.7551294022719155,-0.06392686750661279,-0.18165137566702078,2.7170677308565248,0.1356628554182125,0.7136298159629337,2.967991240754204,0,0,1
-1.0568857261449127,-0.29965500594851774,0.17106610454694834,-0.17832209963302884,0.33319124772706527,2.0973142428213407,-0.3425021583272247,-0.710240866229681,0,0,1
-1.317390100608577,0.6197464359484784,1.0480490461824803,-0.17521495347289812,-0.19845296578112628,-0.48196823508698355,0.2043410936411013,-0.06549660645841639,0,0,1
0.6094400807183555,-0.7863822640375502,-0.24723525179455105,-0.14446925027633756,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
1.4737750233385467,0.3595207382043432,-0.7112530497338565,2.008858586316195,2.5869595485334815,-0.48196823508698355,2.2021111086704224,2.833764387897147,0,1,0
0.9442487837626705,-0.7863822640375502,-0.8623628895667556,-0.17834767480856034,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
-1.123614086925632,0.40697397517402506,0.3984967417209118,-0.1767740403513137,1.224132878014525,2.330275804620847,-0.5549150864291156,-0.270205192538333,0,0,1
0.2803815948073014,-0.7517170230310628,-0.8024276052889677,7.0569353823340615,-0.5191015379189614,-0.48196823508698355,-0.5549150864291156,-0.3380216873129468,0,1,0
-1.6483272622162646,-0.7863822640375502,-0.27765402769586267,-0.19008978113896705,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.16779108243475835,0,0,1
-0.8181168159578766,0.49970240064816507,0.8087261416530436,-0.17081594672787723,0.7260395136326006,2.3331648663864493,-0.5549150864291156,0.44698533919948735,0,0,1
-0.41958029338354846,-0.699874673644185,0.4402497778539125,-0.3344749712434599,-0.5128109328527342,-0.48196823508698355,-0.5549150864291156,-0.16779108243475835,0,0,1
1.1125402749510385,-0.7863822640375502,-1.1603525828402654,-0.17832209963302884,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
0.7998728932091014,-0.7863822640375502,-0.6817343940569236,-0.17826301592454943,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
-1.1128526980812494,0.9989138740403938,0.2877698277655382,-0.17393583933043738,0.17194328490233976,2.115056685382017,-0.6727058548376802,0.14682979216629677,0,0,1
-1.069760638563593,-0.6502265196111356,-0.7662957291162881,-0.009235005259265214,-0.5161074447999198,-0.48196823508698355,-0.5549150864291156,1.8211914581466246,0,0,1
1.2474062541664255,-0.7863822640375502,-0.22473669858521797,-0.17920967401379337,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
-1.0509530603729185,-0.3685975382077547,0.1388003065179363,-0.17082779835195136,0.2995159198242805,-0.48196823508698355,0.9384483901819478,0.6233312736370501,0,0,1
-2.541075702908561,-0.7863822640375502,-1.765679750120194,-0.5302183471734089,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
-1.014360546643402,-0.0035043853657585563,0.5556355376204111,-0.3374067499507967,-0.2952828477240484,-0.48196823508698355,0.763832416546809,-0.11607550724730721,0,0,1
1.0828786830594364,-0.7863822640375502,-1.2365078132555127,-0.17832209963302884,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
1.3183816033701306,0.22152334409028926,-1.0898475493098523,-0.17830368350525086,2.3457018689916023,-0.48196823508698355,2.2021111086704224,2.833764387897147,0,1,0
-1.9085164212796015,2.5203894331635546,3.911152302825764,-0.10523668488113463,0.8959965012743225,0.2841085683180734,-0.5537595266596359,-0.7004266069132509,0,0,1
-0.2434686590619504,0.29886068512212893,2.4417093539056043,-0.1717003088779195,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.33698905758731945,0,0,1
0.8845529960915288,-0.7863822640375502,-0.8691579880312325,-0.17831799377445634,-0.5183290223099063,-0.48196823508698355,-0.5549150864291156,-0.22329915659400537,1,0,0
1.1613508798730767,-0.7863822640375502,-0.5020953913187212,-0.17800082470256565,-0.5157466569146427,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
0.5669577391711972,0.45087855980272973,-0.701646284319641,-0.10319561535695965,-0.45295850463362036,-0.48196823508698355,-0.5549150864291156,0.10343380946270299,0,0,1
-1.6856600200326999,-0.12346360832446103,0.7081410248431717,-0.1746567963466544,0.32800218341744847,2.0986471617473037,-0.5549150864291156,0.2740546248628408,0,0,1
-1.4183102684708717,-0.5679170731307961,0.26211143987925234,-0.17832571651126294,-0.4626970798166023,-0.48196823508698355,2.170188588234301,-0.710240866229681,0,0,1
-0.4901877123830929,1.3772545375882033,-1.021039860424212,-0.17832209963302884,2.534274748692696,-0.48196823508698355,2.2021111086704224,-0.710240866229681,0,0,1
-0.6293563207582713,0.9562796842885336,0.2370625184479667,-0.17832209963302884,0.5479669949669616,2.2513222654761114,-0.5549150864291156,1.4595582689500095,0,0,1
1.0654894024641988,-0.7863822640375502,-0.16098692024975014,-0.36630483523199775,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
1.1968396986118928,0.162115484712688,1.9243449239846353,-0.14476005960758348,-0.21446423774382165,2.327406854811154,-0.5549150864291156,1.9658447338252707,0,1,0
-1.257769246416628,1.1795639326063339,1.8537758489432767,-0.779406967984796,-0.17221677520465398,-0.48196823508698355,-0.5549150864291156,-0.6569767724808618,0,0,1
0.9328201338784206,-0.7863822640375502,-0.3001282213873138,-0.1783224625677039,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
0.7075614307467095,0.05676899272656305,-1.3654344678603125,-0.17832348776251128,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
1.301629713041974,-0.7863822640375502,-0.2152766674878259,-0.17504547697097814,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
1.4128124880128574,-0.7863822640375502,-0.7003905817619372,-0.26700913021455863,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,0,1,0
-0.2012515085096122,-0.7863822640375502,-0.4083531315739562,-0.17832209963302884,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,0,0,1
1.3405094892702492,-0.7863822640375502,-0.9095777355933027,2.9750570292569547,-0.49725997867303434,-0.48196823508698355,-0.5549150864291156,1.061761760833733,0,1,0
1.2724663009125081,-0.7863822640375502,-0.9619046841313726,-0.17832322736178327,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
1.2146031428545385,-0.7863822640375502,-0.8758001356653656,-0.1824028609096044,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,0,0,1
0.8422021432353811,-0.7863822640375502,-0.49109395158485497,-0.23515001564587293,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,1,0,0
-0.8081017570659818,0.004334918492874254,0.6615210950112633,-0.1783242114214148,-0.4657849539642048,-0.48196823508698355,-0.8299928482011144,1.0255984419140716,0,0,1
1.4472246080642424,-0.7863822640375502,0.7218684563303048,-0.17786718032604484,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,2.833764387897147,0,1,0
-0.6097771160457875,0.48411884346655926,-0.03403869986340157,-0.17832047946626658,-0.43396942738236044,-0.48196823508698355,-0.2702486134518407,0.14682979216629677,0,0,1
-1.276561073903703,0.6210504818233801,0.34603356850380246,-0.17832149812159434,1.259113488597662,2.243103097367186,-0.46986260312267825,-0.2127578136549378,0,0,1
-0.945304350328734,-0.7863822640375502,0.3133868881963569,-0.3376637821256448,-0.5194274070646081,-0.48196823508698355,-0.5549150864291156,-0.710240866229681,0,0,1
